"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL3679536";"";"None";"489.92";"0";"3.46";"BDBM100557";"COC(=O)c1c(CNC(=O)c2ccc(C(N)=O)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1";"IC50";"'='";"10.0";"nM";"8.00";"";"217768";"UO_0000065";"16.33";"0.31";"4.54";"6.64";"0";"CHEMBL3705299";"In Vitro Enzyme Assay: In vitro JNK1 assay.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638467";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3679567";"";"None";"481.34";"1";"5.01";"BDBM100588";"COC(=O)c1c(CNC(=O)c2ccccc2Cl)c(=O)c2ccc(Cl)cc2n1-c1ccccc1";"IC50";"'='";"430.0";"nM";"6.37";"";"217799";"UO_0000065";"13.23";"0.26";"1.36";"8.23";"0";"CHEMBL3705299";"In Vitro Enzyme Assay: In vitro JNK1 assay.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638467";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3679462";"";"None";"445.93";"1";"5.18";"BDBM100482";"O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1";"IC50";"'='";"89.0";"nM";"7.05";"";"217693";"UO_0000065";"15.81";"0.31";"1.87";"11.02";"0";"CHEMBL3705299";"In Vitro Enzyme Assay: In vitro JNK1 assay.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638467";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL2392838";"";"None";"580.76";"1";"3.39";"BDBM102569";"CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](C(=O)N4CCC(O)CC4)CC3)n2)CC1";"IC50";"'='";"8.3";"nM";"8.08";"";"220097";"UO_0000065";"13.91";"0.27";"4.69";"6.70";"0";"CHEMBL3705344";"In Vitro Inhibition Assay: JNK activity was measured by phosphorylation of GST-ATF2 (19-96) with [gamma-33P] ATP.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638640";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3674692";"";"None";"483.64";"0";"3.54";"BDBM102567";"CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@](C)(O)CC3)n2)CC1";"IC50";"'='";"11.7";"nM";"7.93";"";"220095";"UO_0000065";"16.40";"0.32";"4.39";"7.90";"0";"CHEMBL3705344";"In Vitro Inhibition Assay: JNK activity was measured by phosphorylation of GST-ATF2 (19-96) with [gamma-33P] ATP.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638640";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3674704";"";"None";"594.78";"1";"4.04";"BDBM102582";"CCO[C@@H]1CCN(C(=O)[C@H]2CC[C@H](Nc3nccc(-n4ccc5c(N6CCC(S(C)(=O)=O)CC6)cccc54)n3)CC2)C1";"IC50";"'='";"9.6";"nM";"8.02";"";"220107";"UO_0000065";"13.48";"0.26";"3.98";"7.31";"0";"CHEMBL3705344";"In Vitro Inhibition Assay: JNK activity was measured by phosphorylation of GST-ATF2 (19-96) with [gamma-33P] ATP.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638640";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3674705";"";"None";"594.78";"1";"4.04";"BDBM102583";"CCO[C@H]1CCN(C(=O)[C@H]2CC[C@H](Nc3nccc(-n4ccc5c(N6CCC(S(C)(=O)=O)CC6)cccc54)n3)CC2)C1";"IC50";"'='";"12.4";"nM";"7.91";"";"220108";"UO_0000065";"13.29";"0.26";"3.87";"7.21";"0";"CHEMBL3705344";"In Vitro Inhibition Assay: JNK activity was measured by phosphorylation of GST-ATF2 (19-96) with [gamma-33P] ATP.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638640";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3674713";"";"None";"517.63";"1";"3.37";"BDBM102591";"COCCO[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CC#N)CC5)cccc43)n2)CC1";"IC50";"'='";"35.0";"nM";"7.46";"";"220159";"UO_0000065";"14.40";"0.27";"4.09";"6.87";"0";"CHEMBL3705344";"In Vitro Inhibition Assay: JNK activity was measured by phosphorylation of GST-ATF2 (19-96) with [gamma-33P] ATP.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638640";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3639783";"";"None";"487.99";"0";"3.72";"BDBM100528";"CN1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1";"IC50";"'='";"250.0";"nM";"6.60";"";"217739";"UO_0000065";"13.53";"0.26";"2.88";"9.37";"0";"CHEMBL3705299";"In Vitro Enzyme Assay: In vitro JNK1 assay.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638467";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3679533";"";"None";"512.95";"1";"4.75";"BDBM100554";"COC(=O)c1c(CNC(=O)c2ccc(-c3ncc[nH]3)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1";"IC50";"'='";"7.0";"nM";"8.15";"";"217765";"UO_0000065";"15.90";"0.30";"3.40";"7.69";"0";"CHEMBL3705299";"In Vitro Enzyme Assay: In vitro JNK1 assay.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638467";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL388978";"STAUROSPORINE";"None";"466.54";"0";"4.35";"BDBM2579";"CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4";"IC50";"'='";"570.0";"nM";"6.24";"";"";"UO_0000065";"13.38";"0.24";"1.89";"8.99";"0";"CHEMBL4412090";"Inhibition of human JNK1 using ATF2 as substrate by [gamma-33P]-ATP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4411276";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";""
"CHEMBL3640041";"";"None";"497.00";"0";"4.45";"BDBM100623";"CC(C)(C)OC(=O)N1CCC(NC(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)C1";"IC50";"'='";"910.0";"nM";"6.04";"";"217834";"UO_0000065";"12.15";"0.24";"1.59";"6.52";"0";"CHEMBL3705299";"In Vitro Enzyme Assay: In vitro JNK1 assay.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638467";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL4754518";"";"None";"320.39";"0";"4.29";"6a";"COc1ccc2cc([C@H](C)C(=O)Nc3cc(C)ccn3)ccc2c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4680598";"Inhibition of full length recombinant human MAPK8 using ATF2 as substrate incubated for 40 mins in presence of [gamma33P]ATP by radiometric scintillation analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680068";"1";"Scientific Literature";"RSC Med Chem";"2021";"None";"TIME = 0.6667 hr";"";""
"CHEMBL4483514";"";"None";"340.84";"0";"4.79";"J14";"O=C1N/C(=N\c2ccccc2Cl)S/C1=C\C=C\c1ccccc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4361466";"Inhibition of human JNK1alpha1 using ATF2 as substrate measured after 40 mins in presence of [gamma33P]ATP by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4359842";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL4128625";"";"None";"396.45";"0";"4.66";"3e";"COc1ccc(-c2ccccc2)cc1Nc1nccc(-c2ccc(C(N)=O)cc2)n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4121732";"Inhibition of JNK1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4118126";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";""
"CHEMBL2420574";"";"None";"469.59";"0";"4.80";"37";"O=C(NC1(c2ccccc2)CCCC1)c1ccc2nc(N[C@H]3CC[C@H](O)CC3)c3nccn3c2c1";"IC50";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"14.36";"0.26";"1.94";"7.37";"0";"CHEMBL2424261";"Inhibition of human recombinant histidine-tagged full-length JNK1 expressed in insect cells using GST-tagged MAP2K7 as substrate after 1 hr by luminescence plate reader analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417377";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2420571";"";"None";"471.61";"1";"5.04";"34";"CCC(CC)(NC(=O)c1ccc2nc(N[C@H]3CC[C@H](O)CC3)c3nccn3c2c1)c1ccccc1";"IC50";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"14.41";"0.27";"1.76";"7.42";"0";"CHEMBL2424261";"Inhibition of human recombinant histidine-tagged full-length JNK1 expressed in insect cells using GST-tagged MAP2K7 as substrate after 1 hr by luminescence plate reader analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417377";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2420564";"";"None";"445.52";"0";"3.06";"27";"O=C(N[C@H](CO)c1ccccc1)c1ccc2nc(N[C@H]3CC[C@H](O)CC3)c3nccn3c2c1";"IC50";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"15.25";"0.28";"3.74";"6.08";"0";"CHEMBL2424261";"Inhibition of human recombinant histidine-tagged full-length JNK1 expressed in insect cells using GST-tagged MAP2K7 as substrate after 1 hr by luminescence plate reader analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417377";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL3679425";"";"None";"514.93";"1";"4.41";"BDBM100441";"COC(=O)c1ccc(C(=O)NCc2c(-c3ncco3)n(-c3ccccc3)c3cc(Cl)ccc3c2=O)cn1";"IC50";"'='";"25.0";"nM";"7.60";"";"217656";"UO_0000065";"14.76";"0.28";"3.19";"6.54";"0";"CHEMBL3705299";"In Vitro Enzyme Assay: In vitro JNK1 assay.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638467";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3679436";"";"None";"517.01";"1";"4.89";"BDBM100452";"CN(C)C(=O)c1c(CNC(=O)c2ccc3ncsc3c2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1";"IC50";"'='";"66.0";"nM";"7.18";"";"217667";"UO_0000065";"13.89";"0.27";"2.29";"8.52";"0";"CHEMBL3705299";"In Vitro Enzyme Assay: In vitro JNK1 assay.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638467";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3679523";"";"None";"394.38";"0";"2.93";"BDBM100544";"Cn1cc(C(=O)NCc2cn(-c3ccccc3F)c3cc(F)ccc3c2=O)cn1";"IC50";"'='";"120.0";"nM";"6.92";"";"217755";"UO_0000065";"17.55";"0.33";"3.99";"10.04";"0";"CHEMBL3705299";"In Vitro Enzyme Assay: In vitro JNK1 assay.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638467";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3679543";"";"None";"530.99";"1";"4.88";"BDBM100564";"COC(=O)c1c(CNC(=O)c2ccc(-c3cnns3)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1";"IC50";"'='";"17.0";"nM";"7.77";"";"217775";"UO_0000065";"14.63";"0.29";"2.89";"7.53";"0";"CHEMBL3705299";"In Vitro Enzyme Assay: In vitro JNK1 assay.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638467";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3679445";"";"None";"588.11";"1";"4.27";"BDBM100463";"CN(C)C(=O)c1c(CNC(=O)c2ccc(N3CCC(CCO)CC3)nc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1";"IC50";"'='";"51.0";"nM";"7.29";"";"217676";"UO_0000065";"12.40";"0.24";"3.02";"6.77";"0";"CHEMBL3705299";"In Vitro Enzyme Assay: In vitro JNK1 assay.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638467";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3679446";"";"None";"580.11";"1";"3.94";"BDBM100464";"CN(C)C(=O)c1c(CNC(=O)c2cnc(N3CCC(CO)CC3)s2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1";"IC50";"'='";"98.0";"nM";"7.01";"";"217677";"UO_0000065";"12.08";"0.24";"3.07";"6.50";"0";"CHEMBL3705299";"In Vitro Enzyme Assay: In vitro JNK1 assay.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638467";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3679592";"";"None";"445.95";"1";"5.04";"BDBM100613";"O=c1c(CNc2cc(N3CCCCC3)ncn2)cn(-c2ccccc2)c2cc(Cl)ccc12";"IC50";"'='";"140.0";"nM";"6.85";"";"217824";"UO_0000065";"15.37";"0.29";"1.81";"10.87";"0";"CHEMBL3705299";"In Vitro Enzyme Assay: In vitro JNK1 assay.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638467";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3679495";"";"None";"516.05";"1";"4.50";"BDBM100515";"CN(C)C1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1";"IC50";"'='";"31.0";"nM";"7.51";"";"217726";"UO_0000065";"14.55";"0.28";"3.01";"10.66";"0";"CHEMBL3705299";"In Vitro Enzyme Assay: In vitro JNK1 assay.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638467";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3679561";"";"None";"481.34";"1";"5.01";"BDBM100582";"COC(=O)c1c(CNC(=O)c2cccc(Cl)c2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1";"IC50";"'='";"17.0";"nM";"7.77";"";"217793";"UO_0000065";"16.14";"0.32";"2.76";"10.04";"0";"CHEMBL3705299";"In Vitro Enzyme Assay: In vitro JNK1 assay.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638467";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3655585";"";"None";"471.56";"0";"4.90";"BDBM104971";"CCOC(=O)[C@H]1CC[C@H](Nc2nccc(-c3cnc4c(OCc5ccccc5)cccn34)n2)CC1";"IC50";"'='";"48.9";"nM";"7.31";"";"223527";"UO_0000065";"15.50";"0.29";"2.41";"8.07";"0";"CHEMBL3705093";"In Vitro Inhibition Assay: Inhibition assay using JNK kinase.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638465";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL2392826";"";"None";"547.71";"1";"1.77";"BDBM102554";"CS(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCN(S(C)(=O)=O)CC5)cccc43)n2)CC1";"IC50";"'='";"29.3";"nM";"7.53";"";"220082";"UO_0000065";"13.75";"0.28";"5.76";"5.82";"0";"CHEMBL3705344";"In Vitro Inhibition Assay: JNK activity was measured by phosphorylation of GST-ATF2 (19-96) with [gamma-33P] ATP.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638640";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3674686";"";"None";"525.68";"1";"2.70";"BDBM102556";"CC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](N(C)S(C)(=O)=O)CC3)n2)CC1";"IC50";"'='";"10.3";"nM";"7.99";"";"220084";"UO_0000065";"15.19";"0.29";"5.29";"7.70";"0";"CHEMBL3705344";"In Vitro Inhibition Assay: JNK activity was measured by phosphorylation of GST-ATF2 (19-96) with [gamma-33P] ATP.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638640";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3674689";"";"None";"569.69";"1";"1.90";"BDBM102561";"CC(=O)OCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](NS(C)(=O)=O)CC3)n2)CC1";"IC50";"'='";"10.4";"nM";"7.98";"";"220089";"UO_0000065";"14.01";"0.27";"6.08";"5.75";"0";"CHEMBL3705344";"In Vitro Inhibition Assay: JNK activity was measured by phosphorylation of GST-ATF2 (19-96) with [gamma-33P] ATP.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638640";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3674695";"";"None";"626.78";"1";"2.87";"BDBM102573";"CC(C)(C)OC(=O)NCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](NS(C)(=O)=O)CC3)n2)CC1";"IC50";"'='";"26.4";"nM";"7.58";"";"220141";"UO_0000065";"12.09";"0.24";"4.71";"5.03";"0";"CHEMBL3705344";"In Vitro Inhibition Assay: JNK activity was measured by phosphorylation of GST-ATF2 (19-96) with [gamma-33P] ATP.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638640";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL573339";"PI-103";"None";"348.36";"0";"2.98";"PI-103";"Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4050190";"Inhibition of human JNK1 using ATF2 as substrate in presence of [gamma-32P]ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4049399";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";""
"CHEMBL4097778";"TP-030n";"None";"458.54";"0";"1.13";"TP-030n";"CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21";"IC50";"";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4885348";"JNK1(MAP8LGF1) Takeda global kinase panel";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507327";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1.0 µM";"";""
"CHEMBL4129219";"";"None";"381.41";"0";"4.86";"3l";"COc1ccccc1Nc1ncc(F)c(-c2ccc(C(=O)O)c(C(C)C)c2)n1";"IC50";"'='";"3162.28";"nM";"5.50";"";"";"UO_0000065";"14.42";"0.27";"0.64";"6.52";"0";"CHEMBL4121732";"Inhibition of JNK1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4118126";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";""
"CHEMBL4128577";"";"None";"411.51";"1";"5.66";"4p";"COc1ccccc1-c1cc2c(-c3ccc(C(N)=O)c(C4CCCC4)c3)ccnc2[nH]1";"IC50";"'='";"1995.26";"nM";"5.70";"";"";"UO_0000065";"13.85";"0.25";"0.04";"7.04";"0";"CHEMBL4121732";"Inhibition of JNK1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4118126";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";""
"CHEMBL3674707";"";"None";"459.55";"0";"2.70";"BDBM102585";"N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CCC[C@H](O)C3)n2)CC1";"IC50";"'='";"89.2";"nM";"7.05";"";"220153";"UO_0000065";"15.34";"0.28";"4.35";"6.39";"0";"CHEMBL3705344";"In Vitro Inhibition Assay: JNK activity was measured by phosphorylation of GST-ATF2 (19-96) with [gamma-33P] ATP.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638640";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL2392827";"";"None";"536.66";"1";"2.26";"BDBM102560";"CS(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CC#N)CC5)cccc43)n2)CC1";"IC50";"'='";"36.2";"nM";"7.44";"";"220128";"UO_0000065";"13.87";"0.27";"5.18";"5.46";"0";"CHEMBL3705344";"In Vitro Inhibition Assay: JNK activity was measured by phosphorylation of GST-ATF2 (19-96) with [gamma-33P] ATP.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638640";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL3674706";"";"None";"526.60";"1";"3.16";"BDBM102584";"N#CCC(=O)O[C@@H]1CCC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CC#N)CC5)cccc43)n2)C1";"IC50";"'='";"197.8";"nM";"6.70";"";"220152";"UO_0000065";"12.73";"0.23";"3.54";"4.78";"0";"CHEMBL3705344";"In Vitro Inhibition Assay: JNK activity was measured by phosphorylation of GST-ATF2 (19-96) with [gamma-33P] ATP.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638640";"37";"BindingDB Database";"";"2013";"None";"";"";""
