,SMILES,Scaffold,R-groups,ro_gen_design,struc_alerts,macrocycle,dundee_matches
1051,C=CCCn1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,N(C(c1cc2c(cc1)scn2)=O)Cc1cn([*])c2c(ccc(Cl)c2)c1=O,C(=C)CC*,True,False,True,['isolated alkene']
1052,CC(Cc1ccc(O)c(O)c1)NC(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,N(C(c1cc2c(cc1)scn2)=O)Cc1cn([*])c2c(ccc(Cl)c2)c1=O,c1(O)c(O)ccc(CC(NC(=O)*)C)c1,True,False,True,['catechol']
1053,CC(C)(C)NC(=O)NCc1cn(C(=O)C(N)=O)c2cc(Cl)ccc2c1=O,[*]C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)=O,*NC(C)(C)C|C(*)(C(=O)N)=O,True,False,True,['diketo group']
1054,C=CC(C)(C)C(=O)NCc1cn(C(=O)c2ccc(S(C)(=O)=O)cc2)c2cc(Cl)ccc2c1=O,[*]C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)=O,C(=C)C(*)(C)C|*C(=O)c1ccc(S(=O)(=O)C)cc1,True,False,True,['isolated alkene']
1055,CN1CCC(C#Cc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)C1,n1(-c2ccccc2)c2c(c(=O)c(CNC(=O)c3ccc4scnc4c3)c1)ccc([*])c2,*C#CC1CCN(C)C1,False,False,True,['triple bond']
1056,O=C(NCc1cn(-c2ccccc2)c2cc(C(F)(F)Cl)ccc2c1=O)c1ccc2scnc2c1,n1(-c2ccccc2)c2c(c(=O)c(CNC(=O)c3ccc4scnc4c3)c1)ccc([*])c2,FC(*)(F)Cl,True,False,True,['alkyl halide']
1057,CCNCCc1ccc(Oc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)cc1,n1(-c2ccccc2)c2c(c(=O)c(CNC(=O)c3ccc4scnc4c3)c1)ccc([*])c2,c1(O*)ccc(CCNCC)cc1,False,False,True,['Aliphatic long chain']
1058,O=C(NCc1cn(C(=O)C(=O)c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,n1csc2ccc(C(NCc3cn([*])c4c(ccc(Cl)c4)c3=O)=O)cc12,C(=O)(C(*)=O)c1ccccc1,False,False,True,['diketo group']
1059,NC(=O)c1ccc(N)c(C(=O)n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)c1,n1csc2ccc(C(NCc3cn([*])c4c(ccc(Cl)c4)c3=O)=O)cc12,C(N)(=O)c1ccc(N)c(C(=O)*)c1,False,False,True,['aniline']
1060,CC(C)(C)NC(=O)NCc1cn(-c2ccc3c(c2)OCO3)c2cc(Cl)ccc2c1=O,C(NC(=O)[*])c1c(=O)c2c(n([*])c1)cc(Cl)cc2,*NC(C)(C)C|O1COc2ccc(*)cc21,True,False,True,['acetal']
1061,NC(N)=NC(=O)NCc1cn(C(=O)c2ccco2)c2cc(Cl)ccc2c1=O,C(NC(=O)[*])c1c(=O)c2c(n([*])c1)cc(Cl)cc2,C(=N*)(N)N|c1c(C(*)=O)occ1,True,False,True,['imine']
1062,C=CCC(=O)n1cc(CNC(=O)C(C)(C)C)c(=O)c2ccc(Cl)cc21,C(NC(=O)[*])c1c(=O)c2c(n([*])c1)cc(Cl)cc2,C(C)(C)(*)C|C(=C)CC(=O)*,True,False,True,['isolated alkene']
1063,CC(C)(C)NC(=O)NCc1cn(C(=O)C(=O)C(C)(C)C)c2cc(Cl)ccc2c1=O,C(NC(=O)[*])c1c(=O)c2c(n([*])c1)cc(Cl)cc2,C(C)(N*)(C)C|*C(=O)C(C(C)(C)C)=O,True,False,True,['diketo group']
1064,C#CC(=O)n1cc(CNC(=O)NC(C)(C)C)c(=O)c2ccc(Cl)cc21,C(NC(=O)[*])c1c(=O)c2c(n([*])c1)cc(Cl)cc2,CC(N*)(C)C|C(C#C)(=O)*,True,False,True,['triple bond']
1065,CNC(=O)C(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1c(C(=O)NCc2c(=O)c3ccc(Cl)cc3n([*])c2)ccc2c1ncs2,*C(=O)C(=O)NC,True,False,True,['diketo group']
1066,NC(=O)CC(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1c(C(=O)NCc2c(=O)c3ccc(Cl)cc3n([*])c2)ccc2c1ncs2,C(C(=O)N)C(*)=O,True,False,True,['beta-keto/anhydride']
1067,O=C(NCc1cn(C(=O)N2CCCCCCC2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1c(C(=O)NCc2c(=O)c3ccc(Cl)cc3n([*])c2)ccc2c1ncs2,C1CCN(C(*)=O)CCCC1,False,True,False,[]
1068,NC(N)=NC(=O)NCc1cn(C(=O)c2ccc[n+]([O-])c2)c2cc(Cl)ccc2c1=O,n1([*])c2cc(Cl)ccc2c(=O)c(CNC(=O)[*])c1,*C(=O)c1ccc[n+]([O-])c1|NC(N)=N*,True,False,True,"['imine', 'N oxide']"
1069,CC(C)(C)NC(=O)NCc1cn(C(=O)c2ccc(O)c(O)c2)c2cc(Cl)ccc2c1=O,n1([*])c2cc(Cl)ccc2c(=O)c(CNC(=O)[*])c1,c1(O)cc(C(*)=O)ccc1O|CC(C)(N*)C,True,False,True,['catechol']
1070,O=C(NCc1cn(C(=O)c2cccc(O)c2O)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c12cc(Cl)ccc1c(=O)c(CNC(=O)c1cc3c(scn3)cc1)cn2[*],c1c(O)c(O)c(C(*)=O)cc1,True,False,True,['catechol']
1071,CC(C)(C)NC(=O)NCc1cn(C(=O)c2ccc([N+](=O)[O-])c(O)c2)c2cc(Cl)ccc2c1=O,c1n([*])c2c(ccc(Cl)c2)c(=O)c1CNC([*])=O,*C(=O)c1ccc([N+]([O-])=O)c(O)c1|*NC(C)(C)C,True,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
1072,C=C(C#N)C(C)n1cc(CNC(=O)NC(C)(C)C)c(=O)c2ccc(Cl)cc21,c1n([*])c2c(ccc(Cl)c2)c(=O)c1CNC([*])=O,C(*)(C(C#N)=C)C|CC(C)(C)N*,True,False,True,['conjugated nitrile group']
1073,NCCCCn1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,C(c1cn([*])c2cc(Cl)ccc2c1=O)NC(=O)c1ccc2c(ncs2)c1,*CCCCN,True,False,True,['Aliphatic long chain']
1074,O=C(NCc1cn(-c2ccccc2[N+](=O)[O-])c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,C(c1cn([*])c2cc(Cl)ccc2c1=O)NC(=O)c1ccc2c(ncs2)c1,OC1C(*)CC(O)C1,True,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
1075,Nc1ccc(Cc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)cc1,c1c([*])cc2n(-c3ccccc3)cc(CNC(c3ccc4scnc4c3)=O)c(=O)c2c1,*CCl,False,False,True,['aniline']
1076,COc1cccc(CNc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)c1N,c1c([*])cc2n(-c3ccccc3)cc(CNC(c3ccc4scnc4c3)=O)c(=O)c2c1,*NCCc1ccc(OC)cc1,False,False,True,['aniline']
1077,COCCOc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1c([*])cc2n(-c3ccccc3)cc(CNC(c3ccc4scnc4c3)=O)c(=O)c2c1,*c1cn(C)nc1,True,False,True,['Aliphatic long chain']
1078,CC(=O)Oc1ccccc1-n1cc(CNC(=O)NC(C)(C)C)c(=O)c2ccc(Cl)cc21,[*]n1c2cc(Cl)ccc2c(=O)c(CNC(=O)[*])c1,*c1ccccc1OC(=O)C|*NC(C)(C)C,True,False,True,['phenol ester']
1079,Nc1ccccc1-n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1c(CNC(=O)c2cc3ncsc3cc2)c(=O)c2ccc(Cl)cc2n1[*],Nc1ccccc1*,True,False,True,['aniline']
1080,Nc1ccc(Cn2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)cc1,c1c(CNC(=O)c2cc3ncsc3cc2)c(=O)c2ccc(Cl)cc2n1[*],c1(N)ccc(C*)cc1,True,False,True,['aniline']
1081,O=C(NCc1cn(-c2ccccc2)c2cc(NCCOc3ccccc3)ccc2c1=O)c1ccc2scnc2c1,c12c(ncs1)cc(C(=O)NCc1cn(-c3ccccc3)c3cc([*])ccc3c1=O)cc2,*NCCOc1ccccc1,False,False,True,['Aliphatic long chain']
1082,C#CCn1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1c(C(NCc2c(=O)c3c(n([*])c2)cc(Cl)cc3)=O)ccc2scnc12,*CC#C,True,False,True,['triple bond']
1083,O=C(NCc1cn(Cc2ccc[n+]([O-])c2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1c(C(NCc2c(=O)c3c(n([*])c2)cc(Cl)cc3)=O)ccc2scnc12,c1(C*)ccc[n+]([O-])c1,True,False,True,['N oxide']
1084,CC(C)(C)NC(=O)NCc1cn(-c2ccc(N)cc2)c2cc(Cl)ccc2c1=O,c1cc2c(n([*])cc(CNC(=O)[*])c2=O)cc1Cl,*c1ccc(N)cc1|*NC(C)(C)C,True,False,True,['aniline']
1085,CC(C)(C)NC(=O)NCc1cn(-c2ccc(Cl)nc2)c2cc(Cl)ccc2c1=O,N(Cc1cn([*])c2cc(Cl)ccc2c1=O)C(=O)[*],*c1ccc(Cl)nc1|*NC(C)(C)C,True,False,True,['2-halo pyridine']
1086,NC(=O)NCc1cn(-c2ccc(Cl)nc2)c2cc(Cl)ccc2c1=O,N(Cc1cn([*])c2cc(Cl)ccc2c1=O)C(=O)[*],Clc1ncc(*)cc1|N*,True,False,True,['2-halo pyridine']
1087,O=C(NCc1cn(-c2ccccc2)c2cc(C#CC3COCCO3)ccc2c1=O)c1ccc2scnc2c1,c12c(ncs1)cc(C(NCc1c(=O)c3c(cc([*])cc3)n(-c3ccccc3)c1)=O)cc2,*C#CC1OCCOC1,False,False,True,['triple bond']
1088,Nc1cccc(C=Cc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)c1,c12c(ncs1)cc(C(NCc1c(=O)c3c(cc([*])cc3)n(-c3ccccc3)c1)=O)cc2,*C=Cc1cccc(N)c1,False,False,True,"['aniline', 'stilbene']"
1089,CC(C)(C)C(=O)C(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1c2c(=O)c(CNC(=O)c3cc4c(scn4)cc3)cn([*])c2cc(Cl)c1,*C(C(=O)C(C)(C)C)=O,True,False,True,['diketo group']
1090,COCCCn1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1c2c(=O)c(CNC(=O)c3cc4c(scn4)cc3)cn([*])c2cc(Cl)c1,*CCCOC,True,False,True,['Aliphatic long chain']
1091,COc1ccc(-n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)c([N+](=O)[O-])c1,c1c2c(=O)c(CNC(=O)c3cc4c(scn4)cc3)cn([*])c2cc(Cl)c1,c1(*)ccc(OC)cc1[N+](=O)[O-],True,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
1092,CC(Cl)Cc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c12scnc1cc(C(=O)NCc1cn(-c3ccccc3)c3c(ccc([*])c3)c1=O)cc2,C(C)(C)(C#N)*,True,False,True,['alkyl halide']
1093,CN=C(N)n1cc(CNC(=O)NC(C)(C)C)c(=O)c2ccc(Cl)cc21,N(C(=O)[*])Cc1c(=O)c2ccc(Cl)cc2n([*])c1,CC(C)(C)N*|C(=NC)(*)N,True,False,True,['imine']
1094,CC(Cl)(Cl)C(C)(C)NC(=O)NCc1cn(C(=O)c2ccccc2)c2cc(Cl)ccc2c1=O,N(C(=O)[*])Cc1c(=O)c2ccc(Cl)cc2n([*])c1,ClC(C)(C(N*)(C)C)Cl|*C(c1ccccc1)=O,True,False,True,['alkyl halide']
1095,CC1(C(=O)n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)OCCC1=O,c1(Cl)ccc2c(=O)c(CNC(c3cc4c(scn4)cc3)=O)cn([*])c2c1,C1CC(=O)C(C(=O)*)(C)O1,True,False,True,['beta-keto/anhydride']
1096,CC(C)(N)C(=O)C(=O)NCc1cn(C(N)=O)c2cc(Cl)ccc2c1=O,C(NC(=O)[*])c1cn([*])c2cc(Cl)ccc2c1=O,*C(C(C)(C)N)=O|C(*)(N)=O,True,False,True,['diketo group']
1097,CC=C(C#N)C(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1(C(=O)NCc2c(=O)c3ccc(Cl)cc3n([*])c2)cc2ncsc2cc1,*C(=O)C(C#N)=CC,True,False,True,['conjugated nitrile group']
1098,CCOCCCc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c12n(-c3ccccc3)cc(CNC(=O)c3cc4ncsc4cc3)c(=O)c1ccc([*])c2,*CCCOCC,True,False,True,['Aliphatic long chain']
1099,Nc1ccc(CCc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)cc1,c12n(-c3ccccc3)cc(CNC(=O)c3cc4ncsc4cc3)c(=O)c1ccc([*])c2,*CCc1ccc(N)cc1,False,False,True,['aniline']
1100,CC(C)(C)NC(=O)NCc1cn(Cc2ccccc2[N+](=O)[O-])c2cc(Cl)ccc2c1=O,O=c1c2c(n([*])cc1CNC(=O)[*])cc(Cl)cc2,[O-][N+](=O)c1ccccc1C*|*NC(C)(C)C,True,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
1101,CC(C)(C)NC(=O)NCc1cn(-c2ccc(F)nc2)c2cc(Cl)ccc2c1=O,O=c1c2c(n([*])cc1CNC(=O)[*])cc(Cl)cc2,c1(F)ccc(*)cn1|CC(C)(N*)C,True,False,True,['2-halo pyridine']
1102,CC(C)(NC(=O)NCc1cn(C(=O)c2ccc(N)nc2)c2cc(Cl)ccc2c1=O)C(=N)N,O=c1c2c(n([*])cc1CNC(=O)[*])cc(Cl)cc2,c1c(C(*)=O)ccc(N)n1|C(C(C)(C)N*)(=N)N,True,False,True,['imine']
1103,O=C(NCc1cn(-c2cccc([N+](=O)[O-])c2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1(C(=O)NCc2cn([*])c3cc(Cl)ccc3c2=O)cc2c(scn2)cc1,c1(*)cccc([N+](=O)[O-])c1,True,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
1104,Nc1ccc(CCn2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)cc1,C(=O)(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)c1cc2c(scn2)cc1,Nc1ccc(CC*)cc1,True,False,True,['aniline']
1105,CC(C)(C)NC(=O)NCc1cn(-c2cc(-c3cccnc3F)nc(Cl)n2)c2cc(Cl)ccc2c1=O,c1(=O)c(CNC([*])=O)cn([*])c2c1ccc(Cl)c2,*NC(C)(C)C|*c1cc(-c2cccnc2F)nc(Cl)n1,True,False,True,['2-halo pyridine']
1106,Nc1ccc(Nc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)cc1Cl,c1c(C(=O)NCc2cn(-c3ccccc3)c3cc([*])ccc3c2=O)cc2ncsc2c1,Clc1cc(N*)ccc1N,False,False,True,['aniline']
1107,CN(C)c1ccc(N)c(C(=O)n2cc(CNC(=O)NC(C)(C)C)c(=O)c3ccc(Cl)cc32)c1,c1n([*])c2cc(Cl)ccc2c(=O)c1CNC([*])=O,*C(=O)c1c(N)ccc(N(C)C)c1|*NC(C)(C)C,True,False,True,['aniline']
1108,CC(C)(C)NC(=O)NCc1cn(C(=O)C(C)(C)S)c2cc(Cl)ccc2c1=O,c1n([*])c2cc(Cl)ccc2c(=O)c1CNC([*])=O,C(S)(C)(C)C(*)=O|CC(C)(C)N*,True,False,True,['thiol']
1109,O=C(NCc1cn(-c2ccccc2)c2cc(CCCCl)ccc2c1=O)c1ccc2scnc2c1,O=C(NCc1c(=O)c2c(n(-c3ccccc3)c1)cc([*])cc2)c1ccc2scnc2c1,*CCCCl,True,False,True,['alkyl halide']
1110,Cc1ccc(-n2cc(CNC(N)=O)c(=O)c3ccc(Cl)cc32)cc1N,O=C([*])NCc1c(=O)c2ccc(Cl)cc2n([*])c1,*N|c1(*)ccc(C)c(N)c1,True,False,True,['aniline']
1111,CC(C)(C)NC(=O)NCc1cn(-c2ccnc(F)c2)c2cc(Cl)ccc2c1=O,O=C([*])NCc1c(=O)c2ccc(Cl)cc2n([*])c1,C(C)(N*)(C)C|*c1cc(F)ncc1,True,False,True,['2-halo pyridine']
1112,C=C(C)Cn1cc(CNC(=O)NC(C)(C)C)c(=O)c2ccc(Cl)cc21,O=C([*])NCc1c(=O)c2ccc(Cl)cc2n([*])c1,CC(N*)(C)C|*CC(C)=C,True,False,True,['isolated alkene']
1113,Cn1cc(CNC(=O)C(C)(Cl)C(Cl)(Cl)Cl)c(=O)c2ccc(Cl)cc21,O=C([*])NCc1c(=O)c2ccc(Cl)cc2n([*])c1,ClC(C(*)(C)Cl)(Cl)Cl|*C,True,False,True,['alkyl halide']
1114,O=C(NCc1cn(C(=O)c2ccc(F)nc2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1cc2c(=O)c(CNC(=O)c3ccc4c(c3)ncs4)cn([*])c2cc1Cl,*C(=O)c1ccc(F)nc1,True,False,True,['2-halo pyridine']
1115,O=C(NCc1cn(C(Cl)(Cl)Cl)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1cc2c(=O)c(CNC(=O)c3ccc4c(c3)ncs4)cn([*])c2cc1Cl,*C(Cl)(Cl)Cl,True,False,True,['alkyl halide']
1116,CC(C)(N)C#Cn1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1cc2c(=O)c(CNC(=O)c3ccc4c(c3)ncs4)cn([*])c2cc1Cl,C(C)(N)(C#C*)C,True,False,True,['triple bond']
1117,O=C(NCc1cn(-c2ccccc2)c2cc(NCC3C=CCC3)ccc2c1=O)c1ccc2scnc2c1,c1(C(=O)NCc2cn(-c3ccccc3)c3c(c2=O)ccc([*])c3)cc2c(cc1)scn2,*NCC1CCC=C1,False,False,True,['isolated alkene']
1118,CC(C)(C)NC(=O)NCc1cn(CCCCNC(=O)c2cccnc2)c2cc(Cl)ccc2c1=O,c1c(Cl)ccc2c(=O)c(CNC(=O)[*])cn([*])c12,*NC(C)(C)C|*CCCCNC(=O)c1cccnc1,True,False,True,['Aliphatic long chain']
1119,NC(N)=NC(=O)NCc1cn(-c2cc(Cl)ncn2)c2cc(Cl)ccc2c1=O,c1c(Cl)ccc2c(=O)c(CNC(=O)[*])cn([*])c12,C(N)(N)=N*|c1(Cl)cc(*)ncn1,True,False,True,['imine']
1120,CC(C)(C)NC(=O)NCc1cn(C(=O)C(=O)C(C)(C)N)c2cc(Cl)ccc2c1=O,c1c(Cl)ccc2c(=O)c(CNC(=O)[*])cn([*])c12,N(C(C)(C)C)*|O=C(C(*)=O)C(N)(C)C,True,False,True,['diketo group']
1121,CC(C)(C)NC(=O)NCc1cn(C(=O)CC2=CCN(S(C)(=O)=O)CC2)c2cc(Cl)ccc2c1=O,c1c2c(=O)c(CNC([*])=O)cn([*])c2cc(Cl)c1,*NC(C)(C)C|*C(=O)CC1=CCN(S(=O)(=O)C)CC1,True,False,True,['isolated alkene']
1122,CSC(=O)n1cc(CNC(=O)NC(C)(C)C)c(=O)c2ccc(Cl)cc21,c1c2c(=O)c(CNC([*])=O)cn([*])c2cc(Cl)c1,CC(N*)(C)C|*C(=O)SC,True,False,True,['thioester']
1123,CC(C)(C)NC(=O)NCc1cn(-c2cccc(Br)n2)c2cc(Cl)ccc2c1=O,c1(=O)c(CNC([*])=O)cn([*])c2cc(Cl)ccc12,CC(C)(N*)C|c1(*)nc(Br)ccc1,True,False,True,['2-halo pyridine']
1124,O=C(NCc1cn(-c2ccccc2)c2cc(C#CCC3CCCC3)ccc2c1=O)c1ccc2scnc2c1,c1c([*])ccc2c1n(-c1ccccc1)cc(CNC(=O)c1cc3c(scn3)cc1)c2=O,*C#CCC1CCCC1,False,False,True,['triple bond']
1125,CC(C)(N)C#Cc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1sc2ccc(C(NCc3cn(-c4ccccc4)c4c(ccc([*])c4)c3=O)=O)cc2n1,*C#CC(C)(N)C,True,False,True,['triple bond']
1126,O=C(NCc1cn(-c2ccc([N+](=O)[O-])cc2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,n1([*])cc(CNC(=O)c2ccc3c(c2)ncs3)c(=O)c2ccc(Cl)cc12,c1c(*)ccc([N+]([O-])=O)c1,True,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
1127,O=C(NCc1cn(Cc2cccnc2Cl)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,n1([*])cc(CNC(=O)c2ccc3c(c2)ncs3)c(=O)c2ccc(Cl)cc12,c1ccnc(Cl)c1C*,True,False,True,['2-halo pyridine']
1128,O=C(NCc1cn(-c2cc(Cl)ncc2F)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,s1cnc2c1ccc(C(NCc1c(=O)c3ccc(Cl)cc3n([*])c1)=O)c2,*C(c1ccc(F)cc1)=O,True,False,True,['2-halo pyridine']
1129,Nc1cccc(-n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)c1,c12ccc(Cl)cc1n([*])cc(CNC(c1ccc3c(ncs3)c1)=O)c2=O,*c1cc(N)ccc1,True,False,True,['aniline']
1130,CC(C)(C)NC(=O)NCc1cn(-c2ccc([N+](=O)[O-])cc2)c2cc(Cl)ccc2c1=O,c1c2c(cc(Cl)c1)n([*])cc(CNC([*])=O)c2=O,*c1ccc([N+](=O)[O-])cc1|*NC(C)(C)C,True,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
1131,CC(C)(C)NC(=O)NCc1cn(-c2nccc(Nc3ccc(O)cc3)n2)c2cc(Cl)ccc2c1=O,c1c2c(cc(Cl)c1)n([*])cc(CNC([*])=O)c2=O,n1c(*)nccc1Nc1ccc(O)cc1|C(N*)(C)(C)C,True,False,True,['hydroquinone']
1132,CNC(=S)NCCc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,s1cnc2cc(C(=O)NCc3cn(-c4ccccc4)c4c(ccc([*])c4)c3=O)ccc12,*CCNC(=S)NC,True,False,True,['Thiocarbonyl group']
1133,CC(C)(C)NC(=O)NCc1cn(-c2ccnc(Cl)c2)c2cc(Cl)ccc2c1=O,c1c2c(=O)c(CNC(=O)[*])cn([*])c2cc(Cl)c1,*NC(C)(C)C|Clc1cc(*)ccn1,True,False,True,['2-halo pyridine']
1134,O=C(NCc1cn(-c2cccnc2C(F)(F)Cl)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,s1c2c(cc(C(=O)NCc3cn([*])c4cc(Cl)ccc4c3=O)cc2)nc1,ClC(c1ncccc1*)(F)F,True,False,True,['alkyl halide']
1135,CCC(=Nc1ccc(NN)nn1)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1c(CNC(=O)c2cc3ncsc3cc2)c(=O)c2ccc(Cl)cc2n1[*],N(=C(*)CC)c1nnc(NN)cc1,True,False,True,"['hydrazine', 'imine', 'Oxygen-nitrogen single bond']"
1136,CC(C)(C)NC(=O)NCc1cn(-c2ccc(N3CCCNC(=O)CC3)cc2)c2cc(Cl)ccc2c1=O,[*]C(=O)NCc1cn([*])c2cc(Cl)ccc2c1=O,*NC(C)(C)C|*c1ccc(N2CCC(=O)NCCC2)cc1,True,True,False,[]
1137,CNC(N)=Nc1ccc(-n2cc(CNC(=O)NC(C)(C)C)c(=O)c3ccc(Cl)cc32)nc1,[*]C(=O)NCc1cn([*])c2cc(Cl)ccc2c1=O,*NC(C)(C)C|CNC(N)=Nc1ccc(*)nc1,True,False,True,['imine']
1138,CC(CS)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1c2c(c(=O)c(CNC(c3cc4c(scn4)cc3)=O)cn2[*])ccc1Cl,C(CS)(*)C,True,False,True,['thiol']
1139,O=C(NCc1cn(-c2ccccc2)c2cc(-c3cccc(F)n3)ccc2c1=O)c1ccc2scnc2c1,O=c1c(CNC(c2ccc3c(ncs3)c2)=O)cn(-c2ccccc2)c2cc([*])ccc21,n1c(*)cccc1F,False,False,True,['2-halo pyridine']
1140,O=C(NCc1cn(-c2ccc([N+](=O)[O-])cc2C(F)(F)F)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,n1([*])c2cc(Cl)ccc2c(=O)c(CNC(=O)c2ccc3c(ncs3)c2)c1,*c1ccc([N+](=O)[O-])cc1C(F)(F)F,False,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
1141,O=C(NCc1cn(-c2ccc(Cl)nc2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,n1([*])c2cc(Cl)ccc2c(=O)c(CNC(=O)c2ccc3c(ncs3)c2)c1,Clc1ccc(*)cn1,True,False,True,['2-halo pyridine']
1142,CC(C)(C)NC(=O)NCc1cn(C(C(N)=O)c2ccc(N)cc2)c2cc(Cl)ccc2c1=O,C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)(=O)[*],*C(C(=O)N)c1ccc(N)cc1|*NC(C)(C)C,True,False,True,['aniline']
1143,CCC(C)(C)NC(=O)NCc1cn(-c2ccc(N)c(S(C)(=O)=O)c2)c2cc(Cl)ccc2c1=O,C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)(=O)[*],*c1ccc(N)c(S(C)(=O)=O)c1|C(C(C)(N*)C)C,True,False,True,['aniline']
1144,CC(F)(F)C#Cc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c12scnc1cc(C(NCc1cn(-c3ccccc3)c3c(ccc([*])c3)c1=O)=O)cc2,*C#CC(F)(C)F,True,False,True,['triple bond']
1145,Nc1ccc(N)c(-n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)c1,c1n([*])c2c(c(=O)c1CNC(c1cc3ncsc3cc1)=O)ccc(Cl)c2,*c1cc(N)ccc1N,True,False,True,['aniline']
1146,Nc1ccc(-n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)cc1Br,c1(C(NCc2cn([*])c3cc(Cl)ccc3c2=O)=O)ccc2scnc2c1,c1(N)ccc(*)cc1Br,True,False,True,['aniline']
1147,Nc1ccc(CNc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)cc1,c1cc(-n2cc(CNC(c3cc4ncsc4cc3)=O)c(=O)c3c2cc([*])cc3)ccc1,*NCc1ccc(N)cc1,False,False,True,['aniline']
